ResourceID,Analysis Color & Principal Mineralogical Composition,Analysis Compilation Date,Analysis Compiler,Analysis Crystal Orientation,Analysis MGS (mm),Analysis Microfabric,Analysis Name,Analysis Provenance Hypothesis,Analysis Sampling Date,Analysis Secondary Minerals & Accessories,Analysis Shape of Crystal's Borders,Analysis Texture,Cathodoluminescence Description,Identifier Content,Identifier Type,Isotopes Delta13C,Isotopes Delta18O,Luminescence Image,Luminescence Intensity,Luminescence Reference Image,Related Object,Related Object Withdrawal Point,Sliced Section Nicol incrociati,Sliced Section Nicol paralleli,TEMP SAMPLE
cecb4aa4-ed4e-e8bf-6b83-7e386bf80065,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""02b6a42f-fd69-4b50-958f-6ca189b5a36b"", ""inverseOntologyProperty"": """"}]",,2.3,Eteroblastico/omeoblastico,GM2_3,Marmar Tepe,2013-09-01,"Q: ±
Km: ±
Gr: +","curvi, golfi","A mosaico, debolmente lineata, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,0.7,-2.51,,bassa/media,,"[{""resourceId"": ""1e416202-9ff0-bc27-4a9c-9b45f655ee14"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3b76e8a9-5038-4348-872b-a170bf4d3523"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""f2f56bc0-ddb6-f134-91f5-2b74b03d7cf6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""08cabcbb-a09c-4dc5-bcc3-7f7c6999660f"", ""inverseOntologyProperty"": """"}]"
cf3a237c-c144-6577-1799-5bf54fc220c0,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fadb50ce-b2cd-4ea1-8159-27e99f2b4ce7"", ""inverseOntologyProperty"": """"}]",assente,3.1,Eteroblastico,MT68_4,Marmar Tepe,2013-09-03,Gr: ++,"curvi, suturati","A mosaico, matrice microcristallina",,Marmora,internal identifier,2.21,-3.68,/files/uploadedfiles/crt_DSCN3639_MT68_4.JPG,,/files/uploadedfiles/crt_DSCN3636_MT68_4.JPG,"[{""resourceId"": ""87563008-fab4-48d3-2aaa-b3a62dedd06d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4920bf4-1a3b-47bb-816f-1c4edc33771d"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN3641_MT68_4.JPG,/files/uploadedfiles/crt_DSCN3638_MT68_4.JPG,"[{""resourceId"": ""49103530-6df3-3469-7a69-d136025cf951"", ""ontologyProperty"": """", ""resourceXresourceId"": ""679cdda2-f0a1-4831-aa4f-a4fc48d5e6f2"", ""inverseOntologyProperty"": """"}]"
cfcefaff-017f-76c2-7f31-51260b6bf6a7,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6aedc2ed-735c-4256-94c5-882a1cd2751b"", ""inverseOntologyProperty"": """"}]",assente,2.7,Eteroblastico,D3_B_2,Marmar Tepe,2013-09-09,Pl: +,"curvi, suturati",A mosaico,Tessitura omogenea,Marmora,internal identifier,1.68,-5.41,/files/uploadedfiles/crt_DSCN1402_D3_B_2.JPG,media/alta,/files/uploadedfiles/crt_DSCN1398_D3_B_2.JPG,"[{""resourceId"": ""7bfd5b53-3f0a-95a3-f998-4fe9e797d17d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b2ec05d6-2ae9-4d0f-93b2-cf69c17fe3df"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1404_D3_B_2.JPG,/files/uploadedfiles/crt_DSCN1401_D3_B_2.JPG,"[{""resourceId"": ""b7e7f7a6-39c6-35be-8e86-ad29fd6f6c61"", ""ontologyProperty"": """", ""resourceXresourceId"": ""29a159bb-35f9-4261-a384-506b97d3a42e"", ""inverseOntologyProperty"": """"}]"
d094e86d-33d1-6fb8-24f8-9e069b0af8b2,"Bianco; Calcite, con presenza di Dolomite",2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1655c407-2918-4960-837f-ed4518805e52"", ""inverseOntologyProperty"": """"}]",,,,H15_509,,2015-09-01,,,,,Marmora,internal identifier,0.06,-8.01,/files/uploadedfiles/crt_DSCN4094_H15_509.JPG,,,"[{""resourceId"": ""eaf207cd-951b-e5a1-e880-0280c91bc7bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fce5387a-1d85-47e3-a185-40fe5557ea6d"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN4099_H15_509.JPG,/files/uploadedfiles/crt_DSCN4096_H15_509.JPG,"[{""resourceId"": ""b74d4cd0-6ed4-f61a-81a0-b8a71ce6fc88"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d9ed90a-3002-4d1f-97ca-427dee605e84"", ""inverseOntologyProperty"": """"}]"
d0b5c1ae-741c-f0c1-7d76-229b9f5ab915,"Bianco; Calcite, con presenza di Dolomite",2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b1d00650-d915-433e-b765-7a46b237843c"", ""inverseOntologyProperty"": """"}]",presente,1.8,Omeoblastico,H13_108,Hierapolis–Gök Dere,2013-09-01,Gr: +,"rettilinei, curvi con tripli giunti","A mosaico, poligonale, debolmente orientata",Tessitura omogenea,Marmora,internal identifier,1.04,-7.42,/files/uploadedfiles/crt_DSCN2512_H13_108.JPG,bassa/media,,"[{""resourceId"": ""af4d14f3-cc65-2788-5c85-ab10871c71ad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c8eeff09-e845-4fea-bacb-d49557630c00"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2520_H13_108.JPG,/files/uploadedfiles/crt_DSCN2514_H13_108.JPG,"[{""resourceId"": ""02732eb8-96d2-6344-5600-823a3973dedc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""33398018-c42f-422f-aa49-83878fc80bb1"", ""inverseOntologyProperty"": """"}]"
d135b233-1a0c-74f5-0b5c-46fe1f382a13,Bianco/striato; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fbca5d4f-1200-43b3-9f00-2c809a02fc56"", ""inverseOntologyProperty"": """"}]",assente,,,MT39_2,,2013-09-03,,,,,Marmora,internal identifier,2.54,-3.88,/files/uploadedfiles/crt_DSCN3510_MT39_2.JPG,,/files/uploadedfiles/crt_DSCN3498_MT39_2.JPG,"[{""resourceId"": ""b3ad46f7-b743-2572-ee58-d0bb3c349107"", ""ontologyProperty"": """", ""resourceXresourceId"": ""599ae90e-88ff-43d1-b75f-b37116806693"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN3512_MT39_2.JPG,/files/uploadedfiles/crt_DSCN3500_MT39_2.JPG,"[{""resourceId"": ""2425ad8b-1868-ec1b-b1ca-3c2a0dd3e227"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c7f9953-fcfe-487c-99eb-b5f5bda7e1d0"", ""inverseOntologyProperty"": """"}]"
d189c2b9-6323-86ac-8c66-3726c7f36054,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fbf816ae-f274-4ace-abcf-08465b75ffff"", ""inverseOntologyProperty"": """"}]",,1.45,Omeoblastico,CL6A,Hierapolis–Gök Dere,2005-08-29,Pl: +++,"rettilinei, curvi","A mosaico, con alcuni tripli giunti",Tessitura omogenea/eterogenea,Marmora,internal identifier,-1.45,-7.46,,bassa/media/alta,,"[{""resourceId"": ""35615805-e321-8663-c282-7dec8a387e3b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6f79575a-019d-4e46-9fd1-969bad1be68c"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""b99071fe-37ce-d8f1-09f2-45d17cef83ab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e9bb4926-dc69-426c-9a8b-dd37a77a6a51"", ""inverseOntologyProperty"": """"}]"
d1d1ebe7-f58e-1932-665b-18e7075cb487,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""45f501e7-007d-433c-8187-bef2e1e0e564"", ""inverseOntologyProperty"": """"}]",assente,1.5,Omeoblastico,H14_402,Hierapolis–Gök Dere,2014-09-01,,"rettilinei, curvi","A mosaico, con tripli giunti",Tessitura omogenea,Marmora,internal identifier,0.81,-7.8,/files/uploadedfiles/crt_DSCN1802_H14_402.JPG,bassa/media,,"[{""resourceId"": ""1319fef5-9d1e-aaf7-06f2-c688d7549729"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9673f61d-c731-4cd9-a796-0d3ed6e178d1"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1807_H14_402.JPG,/files/uploadedfiles/crt_DSCN1804_H14_402.JPG,"[{""resourceId"": ""f151cc46-d170-dc78-1179-d60e0e35d7c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""58cb757e-6063-467c-b9b5-7544b996d7ca"", ""inverseOntologyProperty"": """"}]"
d20a98b1-daa9-fa46-cadb-eabcbe5159e8,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5c4be77a-9df0-443b-99b5-d9916b5c7bba"", ""inverseOntologyProperty"": """"}]",assente,3.0,Eteroblastico,H13_230,"Marmar Tepe,Thiounta",2013-09-01,,suturati,A mosaico,Tessitura omogenea,Marmora,internal identifier,1.67,-3.23,,molto bassa,,"[{""resourceId"": ""a2802bb6-e825-ffa1-772e-3cc468f63693"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6823207a-dc5a-49af-a5e4-886b23222ea3"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""ab9b1db0-24af-22c6-7565-f45db86174fd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f118d80a-3d13-4153-acc2-3b1a82332a15"", ""inverseOntologyProperty"": """"}]"
d2723c1a-b4de-a004-fb9d-a1d2ab386616,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ae94a956-be71-4aa4-b6a4-e099ba481068"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico,TH3_8,"Thiounta,Marmar Tepe,Aphrodisias",2013-09-05,Gr: +,"golfi, curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche, con matrice microcristallina",Tessitura omogenea,Marmora,internal identifier,2.11,-3.23,,molto bassa,,"[{""resourceId"": ""d3127340-ae17-65fe-3b43-47237d34fb04"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cfcc2943-274a-48d9-977e-132fd9e72364"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""1794ed08-b55e-42cf-02df-384fdc40a07a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""970f9a7f-f87a-4d80-87e1-82c43e91d07a"", ""inverseOntologyProperty"": """"}]"
d2a79348-0c54-ac04-b9f7-ee8b644485d1,Bianco-rosato con venature grigie e porpora; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""42970185-821f-4b50-b95b-5477ce12cd93"", ""inverseOntologyProperty"": """"}]",assente,1.0,Eteroblastico,H13_112,non id.,2013-09-01,Gr: +++,"rettilinei, golfi, curvi","A mosaico, debolmente lineata, con matrice microcristallina tra i cristalli di calcite, con tripli giunti","Tessitura eterogenea, a macchie",Marmora,internal identifier,4.73,-5.14,/files/uploadedfiles/crt_DSCN1017_H13_112.JPG,molto bassa/bassa/media/alta,,"[{""resourceId"": ""1196d573-4732-1501-3720-1396d94af20f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""80ed285a-222d-413a-a147-194fea697000"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1022DSCN1016_H13_112.JPG,/files/uploadedfiles/crt_DSCN1019DSCN1016_H13_112.JPG,"[{""resourceId"": ""37edd5d2-7ada-d3e7-74c6-2f362c4ebb4f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""23b8abb5-2082-48cf-9ed2-66f5f875b3b3"", ""inverseOntologyProperty"": """"}]"
d2abdcac-8878-8e71-b25b-6fe4ae0a595f,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7707edcc-020e-468b-be7a-aba8bc4c8ce3"", ""inverseOntologyProperty"": """"}]",presente,2.4,Eteroblastico,GM1_5,Hierapolis–Gök Dere,2013-09-01,,"curvi, suturati","A mosaico, tipo malta, con matrice microcristallina tra i cristalli di calcite","Tessitura eterogenea, a macchie, con maggiore luminescenza concentrata nei bordi dei cristalli",Marmora,internal identifier,2.39,-5.81,,bassa/media/alta,,"[{""resourceId"": ""c03c8585-1899-2a02-b6ee-afec0e3ead35"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41ad6824-3b53-4008-80ed-14c419b32bd7"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""f2928881-2d74-a9fe-6c55-c94f3eaaf496"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c14d4ba9-1518-43a6-b2db-8fa3614cf42b"", ""inverseOntologyProperty"": """"}]"
d2c9b0ba-5206-3fe2-b847-afce13352230,Bianco; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f79c62b-0432-4099-b26b-ab0d8063dec0"", ""inverseOntologyProperty"": """"}]",presente,1.5,Eteroblastico/omeoblastico,APH1_8,,2013-09-01,"Q: ±
Gr: +++
Pl: ++","rettilinei, curvi",A mosaico,"Tessitura eterogenea, zonata, con maggiore luminescenza concentrata tra i bordi dei cristalli, con relitti",Marmora,internal identifier,2.08,-2.2,,molto bassa/bassa/media,,"[{""resourceId"": ""4b6b3b4f-6419-ea3c-c1af-673b601b4f1c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""92ee1b2e-431c-4221-8fe8-7e6b3ed2b1ac"", ""inverseOntologyProperty"": """"}]",cava di marmo Aph1,,,"[{""resourceId"": ""e26361cd-0bdd-e1df-a3a5-16f2de415eb5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f0caf467-9c6c-43e9-8938-965edfbd1cdb"", ""inverseOntologyProperty"": """"}]"
d2d0eec6-b40b-7950-91ce-b83b7f299668,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d8d84bb-6a79-48b0-8e2a-a21ea32c7391"", ""inverseOntologyProperty"": """"}]",assente,2.5,Eteroblastico,D4_1,Hierapolis–Gök Dere,2013-09-09,,"curvi, suturati","A mosaico, tipo malta",Tessitura omogenea,Marmora,internal identifier,2.36,-6.15,/files/uploadedfiles/crt_DSCN2237_D4_1.JPG,bassa/media,/files/uploadedfiles/crt_DSCN2234_D4_1.JPG,"[{""resourceId"": ""6d87df74-db73-6836-b898-d1c7d800d786"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4c863737-4fa4-4005-bc14-ed0d54208857"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2239_D4_1.JPG,/files/uploadedfiles/crt_DSCN2236_D4_1.JPG,"[{""resourceId"": ""9c655122-489e-a642-894a-cec45f399488"", ""ontologyProperty"": """", ""resourceXresourceId"": ""472a06b0-5f29-4d47-a797-c604c3c6a49c"", ""inverseOntologyProperty"": """"}]"
d2f06c54-ad23-c477-6ca8-22cc0ab13918,Bianco/striato; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b788285-0567-48a4-82e1-c688da8d59c0"", ""inverseOntologyProperty"": """"}]",assente,3.5,Eteroblastico/omeoblastico,H15_533,,2015-09-01,"Q: +++
Km: +++
Ap: ±
Gr: ++
Pl: ±
OP: ++","rettilinei, curvi, suturati","A mosaico, lineata, interconnessa",Tessitura omogenea,Marmora,internal identifier,-1.05,-2.6,,bassa,,"[{""resourceId"": ""41ab4532-9a0f-a13e-ff16-576369e8cca0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c564f48-5429-49ae-afcd-fd0094390d4d"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""b95ac2b2-4c9f-20d6-af59-b9dd9371917c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d7705efc-a18d-4ad2-bb70-9593fc0ebc5e"", ""inverseOntologyProperty"": """"}]"
d39c5561-174a-9e7d-fc96-a9cbe5290660,Bianco/grigio; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5347e0fa-0e5f-4d06-a06e-1f87a435226d"", ""inverseOntologyProperty"": """"}]",,1.6,Eteroblastico,H13_170,Marmar Tepe,2013-09-01,,"rettilinei, curvi, suturati","A mosaico, debolmente lineata, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,0.05,-1.78,/files/uploadedfiles/crt_DSCN1361_H13_170.JPG,molto bassa,,"[{""resourceId"": ""75d9f782-b907-1d8e-00a6-96e9f9e5bf80"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d6d6b025-5cbf-486c-b71b-7e5200c50cf4"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1366_H13_170.JPG,/files/uploadedfiles/crt_DSCN1363_H13_170.JPG,"[{""resourceId"": ""cd7d0c71-0b75-2ca6-d658-d82df45f9eab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c2f287a-e2fc-4e9e-aaf3-3528ebf92408"", ""inverseOntologyProperty"": """"}]"
d3f3e7bd-9f5c-5d33-3a5c-13c4807366e3,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c445758f-712d-4601-bc6b-acaea8c17d2f"", ""inverseOntologyProperty"": """"}]",assente,2.2,Eteroblastico/omeoblastico,MT62_5,Marmar Tepe,2013-09-03,Gr: ++,"rettilinei, curvi","A mosaico, leggera deformazione delle geminazioni polisintetiche, con alcuni tripli giunti",,Marmora,internal identifier,2.44,-2.32,,,,"[{""resourceId"": ""8d162986-5366-cecd-7aa4-5253bb920642"", ""ontologyProperty"": """", ""resourceXresourceId"": ""06525877-047c-4d14-8224-00c2d7cca04d"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""89f900ae-fec0-7e0f-6b17-b8922bbc69fb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ec7a8cf-3718-4d66-a63a-afb9256b20db"", ""inverseOntologyProperty"": """"}]"
d4703a87-77b2-8023-0cfb-38c4c2e29b19,Bianco/grigio; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1172b739-329a-44aa-9da0-69a86eca8b4b"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico/omeoblastico,H13_186,Hierapolis–Gök Dere?,2013-09-01,"Q: ±
Km: ±
Gr: +","rettilinei, curvi","A mosaico, debolmente lineata, leggera deformazione delle geminazioni polisintetiche, alcuni tripli giunti",Tessitura omogenea,Marmora,internal identifier,3.3,-10.67,,bassa/media,,"[{""resourceId"": ""9a57cd15-b006-22fd-e79c-f171af019f20"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1983fbc1-5c31-42a1-aba5-46d520b62ea7"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""8cd51526-63bc-d712-e9a7-a38378873c3e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""77b62aeb-dd21-41e1-bf77-4838bec30f04"", ""inverseOntologyProperty"": """"}]"
d4e490e4-2593-db01-5db2-bc3012a0ee0b,Bianco/grigio; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40ed679b-463b-4ac0-ad31-e16c6b57a488"", ""inverseOntologyProperty"": """"}]",,2.0,Eteroblastico/omeoblastico,GM2_2,Marmar Tepe,2013-09-01,"Q: ±
Gr: ++","golfi, curvi, suturati","A mosaico, debolmente lineata, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,0.87,-3.0,,molto bassa,,"[{""resourceId"": ""1e416202-9ff0-bc27-4a9c-9b45f655ee14"", ""ontologyProperty"": """", ""resourceXresourceId"": ""70532356-d321-4e56-94b9-fdf3799c9d2f"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""bb1f30e7-cf92-d4db-6755-9a11a980696f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""082103b4-077d-4dc4-838e-1eaad1e87951"", ""inverseOntologyProperty"": """"}]"
d61b9188-6eb3-118d-c028-ba0e8a0f673a,Grigio; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""92e1904e-8209-4c99-99a9-614f56635d76"", ""inverseOntologyProperty"": """"}]",assente,,,MT58_5,,2013-09-03,,,,,Marmora,internal identifier,0.93,-1.98,,,,"[{""resourceId"": ""9b133e8f-7b6d-27b5-8bef-de0eb315b1c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2976c321-f2df-4219-9df8-19b42143f742"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""e4eb6448-c417-787b-f57f-c6308700b4c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""586f1f11-a8f7-4b1e-9135-73abb5f20856"", ""inverseOntologyProperty"": """"}]"
d66fb1c2-a494-7a0d-cb44-b260bd93c162,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8dfad316-3ac7-4503-a981-e3a143eaffa1"", ""inverseOntologyProperty"": """"}]",assente,2.3,Eteroblastico,H13_113,"Marmar Tepe,Thiounta",2013-09-01,Gr: +,"golfi, curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,1.65,-3.39,/files/uploadedfiles/crt_DSCN1028_H13_113.JPG,molto bassa,,"[{""resourceId"": ""d1e379e4-df81-09f4-448c-7ecd07a2dc07"", ""ontologyProperty"": """", ""resourceXresourceId"": ""990270c1-5372-4091-9909-3c4274f29b7f"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1033_H13_113.JPG,/files/uploadedfiles/crt_DSCN1030_H13_113.JPG,"[{""resourceId"": ""43181a6d-a7bf-ff27-f573-ab88bcecdef1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d7228cc1-d13b-4f7d-8c97-6cfe5e3ee796"", ""inverseOntologyProperty"": """"}]"
d6920edb-2ecb-3f41-bb15-f1fda3dbe8fb,"Bianco/grigio; Calcite, con presenza di Dolomite",2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7af3cf8c-2125-4f6e-8e12-aa5be379cd40"", ""inverseOntologyProperty"": """"}]",assente,1.6,Omeoblastico,D1_2,Hierapolis–Gök Dere,2013-09-09,Pl: ++,"rettilinei, curvi","A mosaico, con alcuni tripli giunti","Tessitura eterogenea, a macchie",Marmora,internal identifier,0.95,-7.43,,molto bassa/bassa/media,,"[{""resourceId"": ""afa27941-8942-08fe-8251-221115d011ca"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1879402e-cdfd-4db4-991f-f8fd5eda4e41"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""95ffedf8-87e2-b73b-f272-e60183681289"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4ad2c5a-9f84-4042-9e17-4b060fbb10bd"", ""inverseOntologyProperty"": """"}]"
d6d35bdd-be2d-b71e-1029-5e0c1beb5ff2,Bianco/grigio; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a85a0a3b-d4dd-42d6-a0a6-9d4f745c31de"", ""inverseOntologyProperty"": """"}]",assente,1.65,Eteroblastico/omeoblastico,G23,"Thiounta,Marmar Tepe",2005-08-29,Gr: +++,"curvi, golfi",A mosaico,Tessitura omogenea,Marmora,internal identifier,2.05,-3.14,,molto bassa,,"[{""resourceId"": ""aa07a775-0003-f3e0-ad38-29d6d567dd23"", ""ontologyProperty"": """", ""resourceXresourceId"": ""972dc795-7581-497f-9591-3f429d69fd35"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""96443e51-9181-28cf-e60b-691303e64b91"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ce4e054-2ccb-48b0-9279-300ca385e53c"", ""inverseOntologyProperty"": """"}]"
d710005a-9c2a-cf46-d3ce-d4b777c9a6cb,"Bianco; Calcite, con presenza di Dolomite",2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7ce17a82-18ab-4047-bf1a-b9adcfe0e193"", ""inverseOntologyProperty"": """"}]",assente,1.4,Eteroblastico/omeoblastico,H13_235,Hierapolis,2013-09-01,,"rettilinei, curvi","A mosaico, con tripli giunti",Tessitura omogenea/eterogenea,Marmora,internal identifier,0.71,-9.21,/files/uploadedfiles/crt_DSCN3109_H13_235.JPG,bassa/media/alta,,"[{""resourceId"": ""1374c1fa-c1ac-be27-c64e-75fe2c9c621c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fe8dd81c-715b-4a91-a9ec-91f10182e672"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN3114_H13_235.JPG,/files/uploadedfiles/crt_DSCN3111_H13_235.JPG,"[{""resourceId"": ""93f92e95-0c4e-e2f5-735b-8b08bed55838"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9d663f5e-78a8-4841-a0f3-3db2e701cad1"", ""inverseOntologyProperty"": """"}]"
